file,category,k,rotation_deg,d16a_error,mf_error,p2v2_error,mean_error,std_error
chair/chair_0082.ply,1_front,1,322.05,82.95,80.50,75.50,79.65,3.10
wardrobe/wardrobe_0030.ply,2_fronts,2,72.26,78.75,43.28,38.25,53.42,18.03
bookshelf/bookshelf_0056.ply,1_front,1,191.29,11.29,7.75,157.92,58.99,69.97
chair/chair_0544.ply,1_front,1,138.56,86.44,86.79,81.58,84.93,2.38
chair/chair_0909.ply,1_front,1,165.73,14.27,38.78,31.84,28.30,10.31
chair/chair_0294.ply,1_front,1,18.36,40.86,46.55,42.36,43.26,2.41
bench/bench_0187.ply,2_fronts,2,93.59,82.34,88.75,7.23,59.44,37.01
glass_box/glass_box_0134.ply,4_fronts,4,134.26,0.74,1.77,0.30,0.94,0.62
chair/chair_0804.ply,1_front,1,347.38,35.12,50.56,30.99,38.89,8.42
chair/chair_0194.ply,1_front,1,338.46,44.04,46.65,45.21,45.30,1.07
glass_box/glass_box_0024.ply,4_fronts,4,197.69,40.19,29.22,38.69,36.03,4.86
bookshelf/bookshelf_0271.ply,1_front,1,293.20,134.30,112.49,97.05,114.61,15.28
chair/chair_0425.ply,1_front,1,255.21,52.71,48.22,151.69,84.21,47.75
bathtub/bathtub_0101.ply,2_fronts,2,80.54,78.75,89.52,22.77,63.68,29.26
bathtub/bathtub_0145.ply,2_fronts,2,11.02,78.75,89.94,23.61,64.10,28.99
chair/chair_0077.ply,1_front,1,246.00,111.00,127.86,129.04,122.63,8.24
chair/chair_0938.ply,1_front,1,316.35,88.65,91.68,86.77,89.03,2.02
glass_box/glass_box_0038.ply,4_fronts,4,242.74,53.87,34.13,35.62,41.21,8.97
glass_box/glass_box_0247.ply,4_fronts,4,249.69,38.28,42.41,43.63,41.44,2.29
bathtub/bathtub_0149.ply,2_fronts,2,209.28,78.75,89.15,57.78,75.23,13.05
airplane/airplane_0217.ply,1_front,1,90.32,0.32,177.61,137.36,105.10,75.89
chair/chair_0756.ply,1_front,1,286.78,140.72,161.07,145.94,149.24,8.63
wardrobe/wardrobe_0043.ply,2_fronts,2,265.38,45.00,46.27,10.42,33.90,16.61
glass_box/glass_box_0006.ply,4_fronts,4,226.44,1.44,3.85,3.89,3.06,1.15
airplane/airplane_0048.ply,1_front,1,285.96,38.46,33.85,79.21,50.51,20.38
wardrobe/wardrobe_0073.ply,2_fronts,2,358.60,1.40,46.77,0.67,16.28,21.56
bookshelf/bookshelf_0067.ply,1_front,1,47.07,92.07,84.80,121.44,99.44,15.84
bookshelf/bookshelf_0135.ply,2_fronts,2,250.79,78.75,86.83,44.21,69.93,18.49
bench/bench_0156.ply,1_front,1,287.76,139.74,136.03,103.11,126.29,16.46
glass_box/glass_box_0136.ply,4_fronts,4,335.86,43.36,44.85,40.64,42.95,1.74
bathtub/bathtub_0103.ply,1_front,1,233.45,59.05,107.38,27.79,64.74,32.74
bench/bench_0054.ply,1_front,1,31.18,126.32,132.61,64.81,107.92,30.59
glass_box/glass_box_0200.ply,4_fronts,4,109.35,41.85,37.25,42.20,40.43,2.26
airplane/airplane_0199.ply,1_front,1,271.68,178.32,173.56,120.21,157.36,26.34
bookshelf/bookshelf_0204.ply,1_front,1,22.72,45.22,84.48,59.95,63.22,16.19
airplane/airplane_0056.ply,1_front,1,227.66,92.66,88.88,57.23,79.59,15.88
airplane/airplane_0238.ply,1_front,1,351.45,8.55,19.90,24.06,17.50,6.56
chair/chair_0848.ply,1_front,1,358.19,43.19,4.48,1.93,16.53,18.88
bench/bench_0133.ply,1_front,1,65.85,133.35,43.62,51.48,76.15,40.57
chair/chair_0644.ply,1_front,1,144.30,80.70,57.53,75.21,71.15,9.89
chair/chair_0814.ply,1_front,1,204.63,47.13,50.37,53.22,50.24,2.49
airplane/airplane_0128.ply,1_front,1,190.01,10.01,22.55,3.76,12.11,7.82
chair/chair_0658.ply,1_front,1,197.41,39.91,27.32,35.25,34.16,5.20
bathtub/bathtub_0144.ply,2_fronts,2,153.39,78.75,89.47,52.75,73.65,15.42
chair/chair_0274.ply,1_front,1,354.55,5.45,12.69,15.96,11.37,4.39
chair/chair_0191.ply,1_front,1,20.43,65.43,48.50,39.86,51.26,10.62
chair/chair_0554.ply,1_front,1,26.65,49.15,46.14,53.66,49.65,3.09
glass_box/glass_box_0109.ply,4_fronts,4,144.75,49.88,16.87,18.50,28.42,15.19
chair/chair_0336.ply,1_front,1,71.37,138.87,138.93,136.90,138.24,0.94
chair/chair_0258.ply,1_front,1,334.05,48.45,39.44,51.83,46.57,5.23
chair/chair_0510.ply,1_front,1,276.58,173.42,156.00,168.81,166.08,7.37
chair/chair_0086.ply,1_front,1,278.68,171.32,161.04,160.64,164.33,4.94
bench/bench_0069.ply,2_fronts,2,197.52,78.75,85.60,40.56,68.31,19.81
chair/chair_0410.ply,1_front,1,25.77,48.27,44.64,54.16,49.02,3.92
chair/chair_0053.ply,1_front,1,292.98,135.48,165.62,94.07,131.72,29.33
bookshelf/bookshelf_0173.ply,1_front,1,290.28,137.22,138.57,72.86,116.22,30.66
glass_box/glass_box_0171.ply,4_fronts,4,143.23,8.23,18.86,18.14,15.08,4.85
bathtub/bathtub_0062.ply,2_fronts,2,44.43,89.43,87.54,88.08,88.35,0.80
bookshelf/bookshelf_0189.ply,1_front,1,205.78,48.28,81.77,121.78,83.94,30.05
chair/chair_0297.ply,1_front,1,91.82,178.18,168.24,175.80,174.07,4.24
wardrobe/wardrobe_0103.ply,2_fronts,2,237.39,78.75,44.87,65.92,63.18,13.97
chair/chair_0613.ply,1_front,1,251.34,138.84,142.80,136.94,139.52,2.44
chair/chair_0423.ply,1_front,1,181.56,1.56,2.15,0.26,1.32,0.79
bookshelf/bookshelf_0066.ply,1_front,1,161.57,40.93,26.32,132.76,66.67,47.11
chair/chair_0893.ply,1_front,1,18.47,40.97,15.70,19.78,25.48,11.08
glass_box/glass_box_0209.ply,4_fronts,4,166.92,51.54,30.30,29.03,36.96,10.33
bookshelf/bookshelf_0149.ply,2_fronts,2,264.30,78.75,88.76,9.67,59.06,35.16
bookshelf/bookshelf_0065.ply,1_front,1,7.06,150.44,8.63,8.21,55.76,66.95
airplane/airplane_0150.ply,1_front,1,288.82,138.68,163.88,113.14,138.57,20.71
chair/chair_0349.ply,1_front,1,340.71,41.79,41.52,42.89,42.07,0.59
chair/chair_0474.ply,1_front,1,256.52,144.02,152.94,148.99,148.65,3.65
chair/chair_0866.ply,1_front,1,157.63,22.37,27.56,56.15,35.36,14.85
bookshelf/bookshelf_0106.ply,2_fronts,2,239.02,78.75,87.24,60.66,75.55,11.08
chair/chair_0464.ply,1_front,1,74.86,164.86,157.45,139.36,153.89,10.71
chair/chair_0181.ply,1_front,1,32.30,77.30,58.53,72.66,69.50,7.99
bathtub/bathtub_0003.ply,2_fronts,2,285.22,78.75,88.70,33.83,67.10,23.87
chair/chair_0985.ply,1_front,1,197.59,40.09,33.58,35.16,36.27,2.77
chair/chair_0486.ply,1_front,1,260.95,170.95,164.91,158.43,164.76,5.11
bathtub/bathtub_0093.ply,2_fronts,2,317.03,78.75,87.99,84.05,83.60,3.79
chair/chair_0504.ply,1_front,1,34.33,79.33,76.28,76.86,77.49,1.32
chair/chair_0280.ply,1_front,1,137.44,65.06,65.55,88.93,73.18,11.14
chair/chair_0596.ply,1_front,1,52.38,97.38,89.87,102.99,96.74,5.38
chair/chair_0224.ply,1_front,1,309.11,95.89,91.43,102.15,96.49,4.40
chair/chair_0384.ply,1_front,1,271.08,158.58,152.22,179.25,163.35,11.54
chair/chair_0955.ply,1_front,1,17.15,39.65,43.29,38.83,40.59,1.94
chair/chair_0228.ply,1_front,1,258.94,146.44,156.25,156.36,153.02,4.65
bathtub/bathtub_0006.ply,2_fronts,2,12.39,78.75,88.17,25.46,64.13,27.61
wardrobe/wardrobe_0090.ply,2_fronts,2,286.11,78.75,44.92,31.50,51.73,19.88
chair/chair_0023.ply,1_front,1,191.93,34.43,48.32,20.55,34.43,11.34
chair/chair_0388.ply,1_front,1,200.36,42.86,45.18,39.31,42.45,2.41
bathtub/bathtub_0122.ply,2_fronts,2,105.21,86.04,88.33,30.75,68.37,26.62
airplane/airplane_0134.ply,1_front,1,285.08,37.58,158.50,85.95,94.01,49.69
wardrobe/wardrobe_0089.ply,2_fronts,2,163.43,78.75,79.50,36.33,64.86,20.18
bench/bench_0153.ply,1_front,1,119.18,128.32,106.35,60.73,98.47,28.16
airplane/airplane_0160.ply,1_front,1,34.85,100.15,96.94,25.68,74.26,34.37
chair/chair_0529.ply,1_front,1,327.16,77.84,70.96,60.30,69.70,7.22
bathtub/bathtub_0155.ply,2_fronts,2,279.88,88.63,86.55,18.58,64.59,32.54
chair/chair_0278.ply,1_front,1,111.34,136.16,151.08,130.74,139.33,8.60
bathtub/bathtub_0063.ply,1_front,1,207.88,50.38,147.20,52.25,83.28,45.21
bookshelf/bookshelf_0258.ply,2_fronts,2,129.37,78.75,88.82,75.52,81.03,5.66
airplane/airplane_0131.ply,1_front,1,186.94,6.94,6.30,3.01,5.41,1.72
chair/chair_0625.ply,1_front,1,189.44,31.94,12.17,18.70,20.94,8.22
airplane/airplane_0201.ply,1_front,1,42.72,87.72,78.36,76.18,80.75,5.01
chair/chair_0480.ply,1_front,1,64.57,132.07,134.86,128.91,131.95,2.43
glass_box/glass_box_0084.ply,4_fronts,4,304.83,21.96,24.64,17.01,21.21,3.16
chair/chair_0056.ply,1_front,1,336.76,45.74,44.90,48.67,46.44,1.62
chair/chair_0249.ply,1_front,1,67.06,134.56,141.32,135.51,137.13,2.99
bench/bench_0145.ply,1_front,1,93.70,176.30,164.28,172.82,171.13,5.05
bookshelf/bookshelf_0072.ply,1_front,1,64.34,48.16,135.43,136.51,106.70,41.40
chair/chair_0269.ply,1_front,1,37.50,82.50,80.44,75.74,79.56,2.83
chair/chair_0702.ply,1_front,1,296.13,131.37,130.11,125.74,129.07,2.41
airplane/airplane_0119.ply,1_front,1,8.79,31.29,15.68,94.22,47.06,33.95
chair/chair_0163.ply,1_front,1,227.86,92.86,91.50,96.77,93.71,2.23
airplane/airplane_0024.ply,1_front,1,128.89,83.89,81.26,73.50,79.55,4.41
chair/chair_0672.ply,1_front,1,306.66,98.34,137.96,107.68,114.66,16.91
airplane/airplane_0184.ply,1_front,1,19.61,42.11,117.91,150.93,103.65,45.56
chair/chair_0688.ply,1_front,1,68.04,135.54,130.44,135.43,133.80,2.38
airplane/airplane_0013.ply,1_front,1,202.06,44.56,40.26,9.25,31.35,15.73
bookshelf/bookshelf_0153.ply,1_front,1,183.08,3.08,2.57,175.43,60.36,81.36
bookshelf/bookshelf_0166.ply,2_fronts,2,323.98,78.75,89.96,74.78,81.16,6.42
chair/chair_0382.ply,1_front,1,100.44,169.56,174.78,157.41,167.25,7.28
glass_box/glass_box_0258.ply,4_fronts,4,65.95,43.45,42.73,39.77,41.99,1.59
glass_box/glass_box_0132.ply,4_fronts,4,71.86,40.64,37.19,38.58,38.80,1.41
chair/chair_0980.ply,1_front,1,203.70,46.20,52.07,42.91,47.06,3.79
bathtub/bathtub_0112.ply,2_fronts,2,194.87,78.75,88.22,30.88,65.95,25.10
bookshelf/bookshelf_0121.ply,1_front,1,201.54,44.04,35.35,128.06,69.15,41.81
chair/chair_0826.ply,1_front,1,76.00,36.50,14.69,152.00,67.73,60.25
glass_box/glass_box_0107.ply,4_fronts,4,148.31,29.15,18.69,24.92,24.26,4.30
wardrobe/wardrobe_0026.ply,2_fronts,2,82.76,52.24,47.30,15.44,38.33,16.31
bathtub/bathtub_0064.ply,2_fronts,2,83.28,78.75,89.26,16.20,61.40,32.25
chair/chair_0557.ply,1_front,1,232.31,97.31,115.36,106.21,106.29,7.37
wardrobe/wardrobe_0058.ply,2_fronts,2,139.14,85.86,5.78,81.85,57.83,36.84
chair/chair_0018.ply,1_front,1,355.27,4.73,10.09,18.16,10.99,5.52
chair/chair_0176.ply,1_front,1,276.73,141.73,178.99,165.75,162.16,15.43
chair/chair_0124.ply,1_front,1,271.44,178.56,178.21,177.23,178.00,0.56
glass_box/glass_box_0203.ply,4_fronts,4,331.52,53.26,19.08,30.90,34.41,14.17
glass_box/glass_box_0028.ply,4_fronts,4,318.69,3.69,7.29,8.95,6.64,2.20
glass_box/glass_box_0266.ply,4_fronts,4,335.27,42.77,38.70,39.53,40.34,1.76
bookshelf/bookshelf_0061.ply,1_front,1,227.42,92.42,114.00,53.47,86.63,25.05
chair/chair_0810.ply,1_front,1,317.73,87.27,83.78,85.69,85.58,1.43
chair/chair_0730.ply,1_front,1,74.66,142.16,147.03,147.26,145.48,2.35
glass_box/glass_box_0213.ply,4_fronts,4,158.42,44.08,43.78,44.56,44.14,0.32
chair/chair_0012.ply,1_front,1,356.29,176.29,21.61,10.84,69.58,75.58
glass_box/glass_box_0221.ply,4_fronts,4,187.98,39.38,14.29,18.20,23.95,11.02
chair/chair_0790.ply,1_front,1,339.97,2.47,32.93,39.82,25.07,16.23
chair/chair_0240.ply,1_front,1,40.93,85.93,76.26,84.63,82.27,4.29
chair/chair_0686.ply,1_front,1,57.01,124.51,104.93,116.21,115.21,8.02
airplane/airplane_0026.ply,1_front,1,227.73,92.73,96.61,48.41,79.25,21.87
chair/chair_0518.ply,1_front,1,122.19,125.31,107.31,113.42,115.35,7.47
bathtub/bathtub_0081.ply,1_front,1,249.28,136.78,146.82,143.45,142.35,4.17
chair/chair_0645.ply,1_front,1,66.48,133.98,136.08,131.31,133.79,1.95
airplane/airplane_0126.ply,1_front,1,51.79,83.21,115.72,87.85,95.60,14.36
flower_pot/flower_pot_0010.ply,4_fronts,4,40.40,4.60,75.24,7.61,29.15,32.61
bench/bench_0103.ply,1_front,1,342.49,40.01,77.78,15.41,44.40,25.65
glass_box/glass_box_0226.ply,4_fronts,4,340.74,54.63,35.69,40.57,43.63,8.03
bookshelf/bookshelf_0154.ply,1_front,1,196.18,38.68,38.10,147.25,74.68,51.32
chair/chair_0657.ply,1_front,1,51.89,119.39,112.46,106.27,112.71,5.36
chair/chair_0279.ply,1_front,1,142.72,59.78,83.87,86.06,76.57,11.90
wardrobe/wardrobe_0006.ply,2_fronts,2,264.70,78.75,44.66,76.73,66.71,15.62
chair/chair_0834.ply,1_front,1,283.25,166.75,153.05,145.06,154.95,8.96
glass_box/glass_box_0117.ply,4_fronts,4,81.67,39.38,17.90,18.09,25.12,10.08
airplane/airplane_0203.ply,1_front,1,71.27,138.77,139.88,120.43,133.03,8.92
glass_box/glass_box_0181.ply,4_fronts,4,82.18,37.66,13.89,20.47,24.01,10.02
chair/chair_0234.ply,1_front,1,70.00,137.50,144.63,138.73,140.29,3.11
chair/chair_0128.ply,1_front,1,84.48,174.48,174.67,164.91,171.35,4.56
chair/chair_0712.ply,1_front,1,322.22,60.28,89.51,78.10,75.97,12.03
bathtub/bathtub_0054.ply,2_fronts,2,174.54,78.75,89.96,10.88,59.86,34.94
airplane/airplane_0177.ply,1_front,1,353.03,6.97,7.34,101.33,38.55,44.40
glass_box/glass_box_0265.ply,4_fronts,4,293.56,43.94,35.48,40.21,39.88,3.46
bathtub/bathtub_0032.ply,2_fronts,2,349.08,78.75,89.01,22.98,63.58,29.01
chair/chair_0765.ply,1_front,1,22.65,67.65,16.47,54.07,46.06,21.65
chair/chair_0252.ply,1_front,1,261.45,171.45,153.38,165.48,163.44,7.51
bookshelf/bookshelf_0168.ply,2_fronts,2,1.14,78.75,89.40,6.45,58.20,36.85
bench/bench_0099.ply,1_front,1,40.08,85.08,93.36,102.44,93.63,7.09
airplane/airplane_0122.ply,1_front,1,288.42,40.92,146.45,114.92,100.76,44.23
