file,K,symmetry_name,front_direction,aligned,needs_correction,rotation_needed
plant/plant_0033.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0034.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0035.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0036.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0037.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0038.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0039.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0040.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0041.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0042.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0043.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0044.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0045.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0046.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0047.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0048.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0049.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0050.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0051.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0052.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0053.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0054.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0055.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0056.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0057.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0058.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0059.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0060.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0061.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0062.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0063.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0064.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0065.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0066.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0067.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0068.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0069.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0070.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0071.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0072.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0073.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0074.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0075.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0076.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0077.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0078.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0079.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0080.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0081.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0082.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0083.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0084.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0085.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0086.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0087.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0088.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0089.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0090.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0091.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0092.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0093.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0094.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0095.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0096.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0097.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0098.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0099.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0100.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0101.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0102.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0103.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0104.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0105.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0106.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0107.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0108.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0109.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0110.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0111.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0112.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0113.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0114.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0115.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0116.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0117.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0118.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0119.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0120.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0121.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0122.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0123.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0124.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0125.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0126.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0127.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0128.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0129.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0130.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0131.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0132.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0133.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0134.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0135.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0136.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0137.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0138.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0139.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0140.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0141.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0142.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0143.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0144.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0145.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0146.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0147.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0148.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0149.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0150.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0151.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0152.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0153.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0154.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0155.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0156.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0157.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0158.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0159.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0160.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0161.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0162.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0163.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0164.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0165.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0166.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0167.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0168.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0169.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0170.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0171.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0172.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0173.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0174.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0175.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0176.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0177.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0178.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0179.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0180.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0181.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0182.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0183.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0184.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0185.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0186.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0187.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0188.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0189.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0190.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0191.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0192.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0193.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0194.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0195.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0196.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0197.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0198.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0199.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0200.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0201.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0202.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0203.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0204.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0205.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0206.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0207.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0208.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0209.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0210.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0211.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0212.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0213.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0214.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0215.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0216.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0217.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0218.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0219.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0220.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0221.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0222.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0223.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0224.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0225.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0226.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0227.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0228.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0229.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0230.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0231.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0232.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0233.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0234.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0235.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0236.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0237.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0238.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0239.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0240.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0241.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0242.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0243.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0244.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0245.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0246.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0247.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0248.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0249.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0250.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0251.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0252.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0253.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0254.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0255.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0256.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0257.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0258.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0259.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0260.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0261.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0262.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0263.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0264.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0265.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0266.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0267.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0268.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0269.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0270.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0271.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0272.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0273.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0274.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0275.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0276.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0277.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0278.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0279.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0280.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0281.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0282.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0283.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0284.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0285.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0286.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0287.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0288.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0289.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0290.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0291.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0292.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0293.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0294.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0295.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0296.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0297.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0298.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0299.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0300.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0301.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0302.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0303.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0304.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0305.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0306.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0307.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0308.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0309.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0310.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0311.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0312.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0313.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0314.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0315.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0316.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0317.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0318.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0319.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0320.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0321.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0322.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0323.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0324.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0325.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0326.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0327.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0328.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0329.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0330.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0331.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0332.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0333.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0334.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0335.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0336.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0337.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0338.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0339.ply,0,无正面,N/A,YES,NO,未知方向
plant/plant_0340.ply,0,无正面,N/A,YES,NO,未知方向
bookshelf/bookshelf_0001.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
bookshelf/bookshelf_0002.ply,2,2个正面,-Z,YES,NO,无需旋转（已对齐）
bookshelf/bookshelf_0003.ply,2,2个正面,-Z,YES,NO,无需旋转（已对齐）
bookshelf/bookshelf_0004.ply,2,2个正面,-Z,YES,NO,无需旋转（已对齐）
bookshelf/bookshelf_0006.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
bookshelf/bookshelf_0005.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
bookshelf/bookshelf_0007.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
bookshelf/bookshelf_0008.ply,2,2个正面,-Z,YES,NO,无需旋转（已对齐）
cup/cup_0001.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0002.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0003.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0004.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0005.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0006.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0007.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0008.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0009.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0010.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0011.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0012.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0013.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0014.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0015.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0016.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0017.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0018.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0019.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0020.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0021.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0022.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0023.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0024.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0025.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0026.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0027.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0028.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0029.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0030.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0031.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0032.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0033.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0034.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0035.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0036.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0037.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0038.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0039.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0040.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0041.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0042.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0043.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0044.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0045.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0046.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0047.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0048.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0049.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0050.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0051.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0052.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0053.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0054.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0055.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0056.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0057.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0058.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0059.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0060.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0061.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0062.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0063.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0064.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0065.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0066.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0067.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0068.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0069.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0070.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0071.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0072.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0073.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0074.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0075.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0076.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0077.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0078.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0079.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0080.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0081.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0082.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0083.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0084.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0085.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0086.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0087.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0088.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0089.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0090.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0091.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0092.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0093.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0094.ply,-1,旋转对称,N/A,YES,NO,未知方向
cup/cup_0095.ply,-1,旋转对称,N/A,YES,NO,未知方向
